Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz0.778469,0.693671,-0.156339,0.038359,0.083530,0.282516,0.067038,9.816227,-0.020220,0.010642,-0.002128,42.571875,84.448828,37.508789
0.878801,-0.180899,-0.311174,0.063436,0.208701,0.359130,0.153229,9.873688,-0.020220,0.012771,0.001064,42.571875,84.448828,37.508789
0.978810,-0.233165,-0.435562,0.069518,0.363386,0.349553,0.191536,9.662998,-0.018092,0.012771,0.002128,43.640625,85.524609,37.508789
1.080793,0.089007,-0.522645,0.060311,0.540821,0.387861,0.095768,9.686940,-0.021284,0.005321,-0.001064,41.503125,85.883203,36.471680
1.181706,-0.091241,-0.570680,0.047153,0.733850,0.325611,0.191536,9.787496,-0.021284,0.013835,-0.001064,43.106250,86.421094,36.990234
1.283900,0.124998,-0.589570,0.043671,0.934261,0.339977,0.186748,9.677363,-0.022349,0.011706,-0.001064,42.393750,86.062500,38.027344
1.385814,-0.061997,-0.594314,0.056404,1.136152,0.387861,0.153229,9.854534,-0.020220,0.011706,0.000000,42.571875,85.166016,37.163086
1.487210,-0.243299,-0.600369,0.086411,1.336225,0.325611,0.138864,9.911995,-0.022349,0.013835,-0.002128,42.571875,85.166016,37.163086
1.589197,-0.430904,-0.618281,0.129650,1.534655,0.368707,0.134075,9.792285,-0.018092,0.011706,0.001064,42.393750,86.779687,36.990234
1.690827,-0.317392,-0.656006,0.177610,1.733356,0.383072,0.138864,9.811438,-0.020220,0.007450,-0.001064,42.393750,86.779687,36.990234
1.792758,-0.458856,-0.716307,0.224575,1.932964,0.335188,0.177171,9.658209,-0.023413,0.009578,0.000000,41.325000,85.345312,38.027344
1.894244,0.015363,-0.794951,0.257484,2.134790,0.349553,0.095768,9.782708,-0.022349,0.009578,-0.001064,42.037500,85.345312,38.373047
1.996776,-0.029221,-0.885222,0.268388,2.336630,0.354342,0.205901,9.782708,-0.017028,0.011706,-0.001064,42.393750,86.062500,38.027344
2.098271,-0.127404,-0.977734,0.253420,2.535420,0.311246,0.148441,9.734824,-0.023413,0.010642,0.000000,42.215625,85.524609,37.163086
2.199988,-0.281003,-1.061741,0.211394,2.728108,0.392649,0.067038,9.806650,-0.022349,0.008514,0.003193,43.284375,85.524609,36.817383
2.301738,-0.081775,-1.125209,0.139666,2.912524,0.339977,0.143652,9.725247,-0.023413,0.010642,-0.001064,43.284375,85.524609,36.817383
2.403507,-0.048323,-1.136636,0.038569,3.084609,0.292093,0.167594,9.835380,-0.021284,0.012771,0.003193,43.284375,85.524609,36.817383
2.505222,-0.301053,-1.117644,0.023534,3.118062,0.325611,0.138864,9.686940,-0.020220,0.010642,0.001064,43.106250,85.703906,36.990234
2.606903,-0.004093,-1.123013,0.029043,3.118325,0.330400,0.153229,9.682152,-0.023413,0.010642,-0.001064,41.146875,84.448828,36.471680
2.709370,-0.032569,-1.137922,0.029668,3.121320,0.354342,0.057461,9.643844,-0.021284,0.010642,0.001064,41.503125,87.317578,37.163086
2.810846,-0.461145,-1.125950,0.024618,3.115159,0.339977,0.191536,9.701305,-0.020220,0.010642,-0.001064,42.750000,86.062500,37.681641
2.912725,-0.285736,-1.118726,0.038916,3.115427,0.426168,0.081403,9.725247,-0.020220,0.011706,-0.002128,42.571875,85.524609,36.817383
3.014549,-0.264586,-1.140664,0.027363,3.093170,0.407014,0.210690,9.763554,-0.022349,0.010642,-0.001064,40.790625,84.090234,36.125977
3.116028,-0.241747,-1.126841,0.024798,3.107885,0.354342,0.229843,9.619902,-0.024477,0.010642,0.003193,40.790625,84.090234,36.125977
3.218291,-0.327497,-1.114780,0.023546,3.124325,0.292093,0.100556,9.797073,-0.022349,0.011706,-0.001064,43.462500,85.703906,36.644531
3.319783,-0.377411,-1.128514,0.037969,3.118301,0.330400,0.100556,9.806650,-0.021284,0.011706,-0.003193,41.503125,85.883203,36.817383
3.421721,-0.340140,-1.135922,0.046160,3.117297,0.459687,0.086191,9.792285,-0.022349,0.010642,0.002128,41.503125,85.883203,36.817383
3.523258,-0.130202,-1.130639,0.032265,3.101653,0.416591,0.225055,9.658209,-0.022349,0.012771,0.000000,41.503125,85.524609,37.508789
