Time, Altitude, Yaw, Pitch, Roll, Ax, Ay, Az, Pitch_rate, Roll_rate,Yaw_rate, Magx, Magy, Magz0.763399,0.001205,-0.158044,0.042359,0.078501,0.354342,0.143652,9.696517,-0.019156,0.011706,0.002128,26.540625,87.317578,33.706055
0.863433,-0.003901,-0.318222,0.074571,0.195974,0.330400,-0.062249,9.926360,-0.020220,0.007450,0.002128,27.609375,88.034766,31.631836
0.963488,-0.266977,-0.454986,0.085810,0.340389,0.253785,0.110133,9.897630,-0.020220,0.010642,-0.004257,27.075000,86.062500,33.878906
1.063752,0.219216,-0.555822,0.081377,0.510765,0.311246,0.100556,9.753978,-0.023413,0.008514,0.000000,27.075000,86.062500,33.878906
1.164487,-0.088048,-0.620993,0.067956,0.697799,0.325611,0.110133,9.706094,-0.015963,0.010642,0.003193,27.075000,86.062500,33.878906
1.265901,-0.381894,-0.655265,0.055755,0.895105,0.311246,0.000000,9.878476,-0.022349,0.006385,0.000000,27.787500,86.062500,32.496094
1.367418,-0.285028,-0.667598,0.054406,1.096800,0.330400,0.090980,9.868899,-0.022349,0.010642,0.001064,28.321875,86.241797,31.977539
1.469300,-0.072783,-0.673365,0.070526,1.298509,0.363919,0.076614,9.730036,-0.018092,0.008514,-0.001064,26.896875,88.393359,32.668945
1.570524,-0.191450,-0.685321,0.103055,1.498405,0.411803,0.090980,9.787496,-0.020220,0.014899,0.003193,26.540625,88.034766,31.286133
1.672620,-0.076605,-0.714559,0.147196,1.696860,0.306458,0.062249,9.787496,-0.022349,0.007450,0.002128,28.500000,87.138281,33.187500
1.773813,-0.696897,-0.767036,0.196788,1.895032,0.301669,0.095768,9.615114,-0.022349,0.008514,0.000000,28.500000,87.138281,33.187500
1.875043,-0.124011,-0.840371,0.236307,2.095344,0.435745,0.047884,9.816227,-0.021284,0.008514,0.002128,27.787500,87.496875,31.804688
1.976437,0.186512,-0.932806,0.261212,2.294616,0.282516,0.138864,9.696517,-0.020220,0.004257,0.002128,27.253125,87.317578,34.397461
2.078126,-0.060995,-1.034107,0.261816,2.491032,0.268151,0.110133,9.706094,-0.022349,0.009578,-0.002128,27.253125,87.317578,34.397461
2.179439,-0.453411,-1.131510,0.233172,2.682234,0.325611,0.081403,9.677363,-0.022349,0.009578,0.001064,27.609375,87.317578,32.668945
2.281349,0.011591,-1.217593,0.175708,2.864239,0.407014,0.100556,9.658209,-0.020220,0.011706,0.002128,27.787500,86.421094,32.496094
2.383477,-0.008064,-1.274858,0.088873,3.038338,0.335188,0.105345,9.667786,-0.019156,0.010642,-0.001064,29.034375,86.958984,31.977539
2.485035,-0.521261,-1.252179,0.032524,3.116007,0.373495,0.114922,9.859322,-0.019156,0.008514,-0.002128,29.034375,86.958984,31.977539
2.586405,-0.557707,-1.269495,0.021281,3.124211,0.311246,0.138864,9.753978,-0.020220,0.009578,0.000000,28.856250,87.496875,32.150391
2.688554,-0.522694,-1.276191,0.033389,3.130097,0.368707,-0.038307,9.854534,-0.022349,0.009578,0.003193,27.431250,87.496875,32.496094
2.790045,-0.292868,-1.285172,0.012230,3.125587,0.258574,0.177171,9.730036,-0.021284,0.010642,0.001064,26.718750,87.138281,32.841797
2.891666,-0.017187,-1.283958,0.034364,3.128793,0.368707,0.004788,9.773131,-0.021284,0.013835,-0.002128,26.896875,88.393359,32.323242
2.993168,-0.016558,-1.285042,0.042436,3.110001,0.387861,0.124498,9.648633,-0.018092,0.010642,0.000000,26.540625,86.600391,31.977539
3.094516,-0.444218,-1.253066,0.033551,3.122386,0.363919,0.009577,9.753978,-0.020220,0.011706,-0.001064,28.143750,87.138281,32.150391
3.197305,-0.311704,-1.242223,0.060904,-3.133361,2.197877,1.618480,7.632715,-0.063853,0.107487,0.451231,27.253125,87.317578,30.249023
3.298606,-0.293739,-1.284618,0.015791,3.131520,0.177171,0.124498,9.682152,-0.021284,0.083009,0.002128,25.115625,86.600391,31.631836
3.400242,-0.568930,-1.284848,0.000274,-3.140927,-0.076614,0.320823,9.945514,0.012771,0.053211,-0.022349,25.115625,86.600391,31.631836
3.502107,-0.429305,-1.312152,0.003799,3.116638,0.090980,0.215478,9.720459,0.042569,-0.002128,-0.048954,24.581250,88.214062,29.384766
3.603462,-0.009810,-1.307490,-0.011175,3.126946,0.057461,0.000000,9.691728,-0.028734,0.013835,0.021284,24.581250,88.214062,29.384766
3.705033,-0.760812,-1.307880,0.004067,3.117790,0.090980,0.234632,9.830592,-0.020220,0.011706,-0.005321,24.403125,88.034766,28.866211
3.806592,-0.079883,-1.309962,0.006037,3.130764,0.071826,-0.043096,9.835380,-0.013835,0.021284,0.003193,24.937500,87.855469,30.076172
3.908071,-0.021763,-1.293931,0.008646,3.134070,0.043096,0.114922,9.753978,-0.015963,0.012771,0.020220,24.937500,87.855469,30.076172
4.009466,-0.503230,-1.316345,-0.000750,3.102886,-0.373495,0.584185,10.098743,0.394827,0.007450,-0.128771,23.334375,87.676172,30.249023
4.111291,-0.665303,-1.350896,-0.026535,2.987650,0.043096,1.460463,9.615114,1.461180,-0.261799,0.102166,23.334375,87.676172,30.249023
4.213566,-0.779238,-1.462173,0.020260,2.796740,0.550666,3.141193,9.064447,1.592079,0.024477,0.029798,18.525000,86.779687,31.113281
4.315221,-0.715245,-1.586098,0.071407,2.696472,0.521936,4.295198,8.547300,0.660883,-0.103230,-0.009578,7.125000,85.345312,36.298828
4.417300,-0.413862,-1.706300,0.149757,2.666372,0.675165,4.687847,8.643068,0.168147,-0.077688,0.083009,1.246875,83.373047,38.545898
4.519252,-0.434169,-1.724236,0.163238,2.657449,0.665588,4.754884,8.628703,-0.018092,-0.007450,-0.022349,0.000000,81.759375,37.335938
4.621275,-0.602796,-1.710544,0.180585,2.669719,0.842759,4.687847,8.652645,0.051083,-0.038312,-0.012771,0.712500,81.400781,36.990234
4.722746,-0.420191,-1.715381,0.182538,2.638271,0.861913,4.812345,8.432378,-0.006385,0.030863,-0.006385,0.178125,81.580078,37.854492
4.824350,-0.636733,-1.731765,0.166003,2.649539,0.679953,4.783615,8.427590,-0.246900,-0.018092,0.036184,0.178125,81.580078,37.854492
4.925947,-0.264898,-1.715265,0.123490,2.727172,0.593762,4.065354,8.604761,-1.277069,0.018092,-0.037248,0.178125,80.504297,37.508789
5.027440,-0.669913,-1.627639,0.049495,2.916675,0.292093,2.140416,9.567230,-2.044375,0.417176,0.092588,5.165625,83.014453,36.817383
5.128840,-0.713021,-1.504003,0.001838,3.063760,0.205901,0.541090,9.773131,-0.996114,0.217102,-0.022349,15.140625,85.524609,31.286133
