Time, roll, rollr,motor right,motor left,msn1,msn2
0.015234,-0.000232,0.006385,0.000000,0.000000,0.000000,0.000000
0.026350,-0.000594,0.002128,0.000000,0.000000,0.000000,0.000000
0.070511,-0.000905,0.007450,0.000000,0.000000,0.000000,0.000000
0.081356,-0.001221,0.008514,0.000000,0.000000,0.000000,0.000000
0.091885,-0.001607,0.006385,0.000000,0.000000,0.000000,0.000000
0.102480,-0.001844,0.009578,0.000000,0.000000,0.000000,0.000000
0.113386,-0.002076,0.010642,0.000000,0.000000,0.000000,0.000000
0.124279,-0.002367,0.014899,0.000000,0.000000,0.000000,0.000000
0.136286,-0.002552,0.018092,0.000000,0.000000,0.000000,0.000000
0.146672,-0.002738,0.017028,0.000000,0.000000,0.000000,0.000000
0.157167,-0.003062,0.014899,0.000000,0.000000,0.000000,0.000000
0.167745,-0.003335,0.019156,0.000000,0.000000,0.000000,0.000000
0.177310,-0.003613,0.019156,0.000000,0.000000,0.000000,0.000000
0.188204,-0.003850,0.023413,0.000000,0.000000,0.000000,0.000000
0.201534,-0.004075,0.025541,0.000000,0.000000,0.000000,0.000000
0.212121,-0.004279,0.024477,0.000000,0.000000,0.000000,0.000000
0.224641,-0.004419,0.024477,0.000000,0.000000,0.000000,0.000000
0.234624,-0.004534,0.026606,0.000000,0.000000,0.000000,0.000000
0.249770,-0.004694,0.021284,0.000000,0.000000,0.000000,0.000000
0.259364,-0.004763,0.026606,0.000000,0.000000,0.000000,0.000000
0.269464,-0.004877,0.025541,0.000000,0.000000,0.000000,0.000000
0.279851,-0.004977,0.027670,0.000000,0.000000,0.000000,0.000000
0.289569,-0.005061,0.027670,0.000000,0.000000,0.000000,0.000000
0.300450,-0.005203,0.025541,0.000000,0.000000,0.000000,0.000000
0.312770,-0.005333,0.026606,0.000000,0.000000,0.000000,0.000000
0.323001,-0.005405,0.030863,0.000000,0.000000,0.000000,0.000000
0.333162,-0.005515,0.027670,0.000000,0.000000,0.000000,0.000000
0.342760,-0.005685,0.024477,0.000000,0.000000,0.000000,0.000000
0.353583,-0.005809,0.027670,0.000000,0.000000,0.000000,0.000000
0.363115,-0.005903,0.029798,0.000000,0.000000,0.000000,0.000000
0.373502,-0.005998,0.030863,0.000000,0.000000,0.000000,0.000000
0.383792,-0.006105,0.029798,0.000000,0.000000,0.000000,0.000000
0.395718,-0.006233,0.027670,0.000000,0.000000,0.000000,0.000000
0.406431,-0.006305,0.029798,0.000000,0.000000,0.000000,0.000000
0.416008,-0.006353,0.034055,0.000000,0.000000,0.000000,0.000000
0.426253,-0.006408,0.035119,0.000000,0.000000,0.000000,0.000000
0.436810,-0.006508,0.029798,0.000000,0.000000,0.000000,0.000000
0.446503,-0.006577,0.032991,0.000000,0.000000,0.000000,0.000000
0.456894,-0.006604,0.035119,0.000000,0.000000,0.000000,0.000000
0.466589,-0.006636,0.035119,0.000000,0.000000,0.000000,0.000000
0.478300,-0.006665,0.036184,0.000000,0.000000,0.000000,0.000000
0.488608,-0.006698,0.034055,0.000000,0.000000,0.000000,0.000000
0.498420,-0.006739,0.034055,0.000000,0.000000,0.000000,0.000000
0.508835,-0.006761,0.035119,0.000000,0.000000,0.000000,0.000000
0.518707,-0.006801,0.034055,0.000000,0.000000,0.000000,0.000000
0.528825,-0.006862,0.029798,0.000000,0.000000,0.000000,0.000000
0.539170,-0.006931,0.028734,0.000000,0.000000,0.000000,0.000000
0.548964,-0.007028,0.028734,0.000000,0.000000,0.000000,0.000000
0.560934,-0.007129,0.027670,0.000000,0.000000,0.000000,0.000000
0.570779,-0.007223,0.026606,0.000000,0.000000,0.000000,0.000000
