Time, roll, rollr,motor right,motor left,msn1,msn2
0.014980,-0.000257,0.020220,0.000000,0.000000,0.000000,0.000000
0.024068,-0.000486,0.021284,0.000000,0.000000,0.000000,0.000000
0.033777,-0.000767,0.018092,0.000000,0.000000,0.000000,0.000000
0.044599,-0.000989,0.014899,0.000000,0.000000,0.000000,0.000000
0.054199,-0.001169,0.017028,0.000000,0.000000,0.000000,0.000000
0.064281,-0.001372,0.017028,0.000000,0.000000,0.000000,0.000000
0.074706,-0.001542,0.021284,0.000000,0.000000,0.000000,0.000000
0.084579,-0.001758,0.017028,0.000000,0.000000,0.000000,0.000000
0.096267,-0.002051,0.014899,0.000000,0.000000,0.000000,0.000000
0.106187,-0.002349,0.015963,0.000000,0.000000,0.000000,0.000000
0.116594,-0.002610,0.018092,0.000000,0.000000,0.000000,0.000000
0.127028,-0.002907,0.014899,0.000000,0.000000,0.000000,0.000000
0.136802,-0.003179,0.017028,0.000000,0.000000,0.000000,0.000000
0.147201,-0.003451,0.012771,0.000000,0.000000,0.000000,0.000000
0.156973,-0.003686,0.015963,0.000000,0.000000,0.000000,0.000000
0.167067,-0.003919,0.015963,0.000000,0.000000,0.000000,0.000000
0.178796,-0.004213,0.018092,0.000000,0.000000,0.000000,0.000000
0.188744,-0.004546,0.014899,0.000000,0.000000,0.000000,0.000000
0.199342,-0.004735,0.021284,0.000000,0.000000,0.000000,0.000000
0.209091,-0.005014,0.015963,0.000000,0.000000,0.000000,0.000000
0.219342,-0.005281,0.018092,0.000000,0.000000,0.000000,0.000000
0.229721,-0.005517,0.021284,0.000000,0.000000,0.000000,0.000000
0.239691,-0.005788,0.017028,0.000000,0.000000,0.000000,0.000000
0.250110,-0.006045,0.018092,0.000000,0.000000,0.000000,0.000000
0.261555,-0.006255,0.022349,0.000000,0.000000,0.000000,0.000000
0.271792,-0.006488,0.020220,0.000000,0.000000,0.000000,0.000000
0.285377,-0.006670,0.025541,0.000000,0.000000,0.000000,0.000000
0.295253,-0.006903,0.020220,0.000000,0.000000,0.000000,0.000000
0.305788,-0.007173,0.017028,0.000000,0.000000,0.000000,0.000000
0.315738,-0.007404,0.019156,0.000000,0.000000,0.000000,0.000000
0.325841,-0.007661,0.019156,0.000000,0.000000,0.000000,0.000000
0.336341,-0.007932,0.017028,0.000000,0.000000,0.000000,0.000000
0.347663,-0.008190,0.017028,0.000000,0.000000,0.000000,0.000000
0.358220,-0.008485,0.013835,0.000000,0.000000,0.000000,0.000000
0.368111,-0.008720,0.019156,0.000000,0.000000,0.000000,0.000000
0.378150,-0.008972,0.018092,0.000000,0.000000,0.000000,0.000000
0.388506,-0.009232,0.017028,0.000000,0.000000,0.000000,0.000000
0.398254,-0.009474,0.018092,0.000000,0.000000,0.000000,0.000000
0.408690,-0.009725,0.018092,0.000000,0.000000,0.000000,0.000000
0.418570,-0.009966,0.021284,0.000000,0.000000,0.000000,0.000000
0.430115,-0.010194,0.019156,0.000000,0.000000,0.000000,0.000000
0.440725,-0.010473,0.017028,0.000000,0.000000,0.000000,0.000000
0.450528,-0.010770,0.015963,0.000000,0.000000,0.000000,0.000000
0.460927,-0.011048,0.017028,0.000000,0.000000,0.000000,0.000000
0.470763,-0.011308,0.017028,0.000000,0.000000,0.000000,0.000000
0.480884,-0.011571,0.017028,0.000000,0.000000,0.000000,0.000000
0.491396,-0.011857,0.015963,0.000000,0.000000,0.000000,0.000000
0.501269,-0.012118,0.018092,0.000000,0.000000,0.000000,0.000000
0.513089,-0.012318,0.023413,0.000000,0.000000,0.000000,0.000000
0.523053,-0.012533,0.023413,0.000000,0.000000,0.000000,0.000000
0.533419,-0.012778,0.021284,0.000000,0.000000,0.000000,0.000000
0.543882,-0.013009,0.021284,0.000000,0.000000,0.000000,0.000000
0.553691,-0.013200,0.023413,0.000000,0.000000,0.000000,0.000000
0.564137,-0.013487,0.017028,0.000000,0.000000,0.000000,0.000000
0.574024,-0.013729,0.021284,0.000000,0.000000,0.000000,0.000000
0.584125,-0.013956,0.019156,0.000000,0.000000,0.000000,0.000000
0.595925,-0.014167,0.022349,0.000000,0.000000,0.000000,0.000000
0.605990,-0.014393,0.020220,0.000000,0.000000,0.000000,0.000000
0.616771,-0.014642,0.020220,0.000000,0.000000,0.000000,0.000000
0.626497,-0.014886,0.018092,0.000000,0.000000,0.000000,0.000000
0.636560,-0.015114,0.020220,0.000000,0.000000,0.000000,0.000000
0.646936,-0.015352,0.020220,0.000000,0.000000,0.000000,0.000000
0.656772,-0.015605,0.018092,0.000000,0.000000,0.000000,0.000000
0.667123,-0.015901,0.014899,0.000000,0.000000,0.000000,0.000000
0.678387,-0.016168,0.018092,0.000000,0.000000,0.000000,0.000000
0.688657,-0.016454,0.015963,0.000000,0.000000,0.000000,0.000000
0.699207,-0.016696,0.020220,0.000000,0.000000,0.000000,0.000000
0.708921,-0.016953,0.019156,0.000000,0.000000,0.000000,0.000000
0.719477,-0.017238,0.017028,0.000000,0.000000,0.000000,0.000000
0.729166,-0.017498,0.019156,0.000000,0.000000,0.000000,0.000000
0.739334,-0.017742,0.019156,0.000000,0.000000,0.000000,0.000000
0.749744,-0.018017,0.015963,0.000000,0.000000,0.000000,0.000000
0.761364,-0.018253,0.021284,0.000000,0.000000,0.000000,0.000000
0.771900,-0.018499,0.020220,0.000000,0.000000,0.000000,0.000000
0.781580,-0.018775,0.017028,0.000000,0.000000,0.000000,0.000000
