Time, roll, rollr,motor right,motor left,msn1,msn2
0.014654,0.000098,0.028734,0.000000,0.000000,0.000000,0.000000
0.024192,0.000177,0.030863,0.000000,0.000000,0.000000,0.000000
0.034046,0.000267,0.032991,0.000000,0.000000,0.000000,0.000000
0.044729,0.000392,0.030863,0.000000,0.000000,0.000000,0.000000
0.054334,0.000430,0.026606,0.000000,0.000000,0.000000,0.000000
0.064488,0.000530,0.029798,0.000000,0.000000,0.000000,0.000000
0.074897,0.000567,0.029798,0.000000,0.000000,0.000000,0.000000
0.084777,0.000738,0.028734,0.000000,0.000000,0.000000,0.000000
0.096464,0.000663,0.024477,0.000000,0.000000,0.000000,0.000000
0.106394,0.000605,0.026606,0.000000,0.000000,0.000000,0.000000
0.116620,0.000544,0.024477,0.000000,0.000000,0.000000,0.000000
0.127014,0.000626,0.023413,0.000000,0.000000,0.000000,0.000000
0.136759,0.000640,0.022349,0.000000,0.000000,0.000000,0.000000
0.147183,0.000715,0.023413,0.000000,0.000000,0.000000,0.000000
0.156903,0.000781,0.025541,0.000000,0.000000,0.000000,0.000000
0.167043,0.000879,0.026606,0.000000,0.000000,0.000000,0.000000
0.178754,0.000986,0.023413,0.000000,0.000000,0.000000,0.000000
0.188648,0.000893,0.019156,0.000000,0.000000,0.000000,0.000000
0.199253,0.000882,0.023413,0.000000,0.000000,0.000000,0.000000
0.208997,0.000946,0.030863,0.000000,0.000000,0.000000,0.000000
0.219094,0.000941,0.023413,0.000000,0.000000,0.000000,0.000000
0.229508,0.000790,0.019156,0.000000,0.000000,0.000000,0.000000
0.239274,0.000747,0.023413,0.000000,0.000000,0.000000,0.000000
0.249659,0.000652,0.023413,0.000000,0.000000,0.000000,0.000000
0.261072,0.000734,0.028734,0.000000,0.000000,0.000000,0.000000
0.271263,0.000785,0.025541,0.000000,0.000000,0.000000,0.000000
0.281804,0.000805,0.022349,0.000000,0.000000,0.000000,0.000000
0.291490,0.000903,0.026606,0.000000,0.000000,0.000000,0.000000
0.302110,0.000898,0.025541,0.000000,0.000000,0.000000,0.000000
0.311844,0.000941,0.019156,0.000000,0.000000,0.000000,0.000000
0.321899,0.000927,0.018092,0.000000,0.000000,0.000000,0.000000
0.332499,0.000916,0.021284,0.000000,0.000000,0.000000,0.000000
0.343872,0.000852,0.020220,0.000000,0.000000,0.000000,0.000000
0.354465,0.000858,0.021284,0.000000,0.000000,0.000000,0.000000
0.364314,0.000816,0.020220,0.000000,0.000000,0.000000,0.000000
0.374368,0.000684,0.017028,0.000000,0.000000,0.000000,0.000000
0.384774,0.000571,0.017028,0.000000,0.000000,0.000000,0.000000
0.394638,0.000478,0.017028,0.000000,0.000000,0.000000,0.000000
0.405069,0.000356,0.014899,0.000000,0.000000,0.000000,0.000000
0.414884,0.000140,0.013835,0.000000,0.000000,0.000000,0.000000
0.426365,-0.000102,0.013835,0.000000,0.000000,0.000000,0.000000
0.436889,-0.000251,0.014899,0.000000,0.000000,0.000000,0.000000
0.446826,-0.000331,0.017028,0.000000,0.000000,0.000000,0.000000
0.457238,-0.000464,0.018092,0.000000,0.000000,0.000000,0.000000
0.467051,-0.000606,0.017028,0.000000,0.000000,0.000000,0.000000
0.477144,-0.000734,0.017028,0.000000,0.000000,0.000000,0.000000
0.487558,-0.000804,0.020220,0.000000,0.000000,0.000000,0.000000
0.497302,-0.000920,0.019156,0.000000,0.000000,0.000000,0.000000
0.509076,-0.001067,0.015963,0.000000,0.000000,0.000000,0.000000
0.519010,-0.001209,0.012771,0.000000,0.000000,0.000000,0.000000
0.529266,-0.001310,0.015963,0.000000,0.000000,0.000000,0.000000
0.539729,-0.001465,0.014899,0.000000,0.000000,0.000000,0.000000
0.549546,-0.001583,0.013835,0.000000,0.000000,0.000000,0.000000
0.559950,-0.001688,0.011706,0.000000,0.000000,0.000000,0.000000
0.569741,-0.001864,0.010642,0.000000,0.000000,0.000000,0.000000
0.579835,-0.001990,0.011706,0.000000,0.000000,0.000000,0.000000
0.591658,-0.002131,0.013835,0.000000,0.000000,0.000000,0.000000
0.601534,-0.002213,0.014899,0.000000,0.000000,0.000000,0.000000
0.612108,-0.002457,0.008514,0.000000,0.000000,0.000000,0.000000
0.621841,-0.002639,0.011706,0.000000,0.000000,0.000000,0.000000
0.632123,-0.002804,0.013835,0.000000,0.000000,0.000000,0.000000
0.642556,-0.002997,0.011706,0.000000,0.000000,0.000000,0.000000
0.652279,-0.003229,0.011706,0.000000,0.000000,0.000000,0.000000
0.662628,-0.003436,0.012771,0.000000,0.000000,0.000000,0.000000
0.674077,-0.003588,0.014899,0.000000,0.000000,0.000000,0.000000
0.684316,-0.003791,0.013835,0.000000,0.000000,0.000000,0.000000
0.695066,-0.004057,0.012771,0.000000,0.000000,0.000000,0.000000
0.712628,-0.004194,0.013835,0.000000,0.000000,0.000000,0.000000
0.723460,-0.004297,0.015963,0.000000,0.000000,0.000000,0.000000
0.733031,-0.004485,0.014899,0.000000,0.000000,0.000000,0.000000
0.743190,-0.004540,0.015963,0.000000,0.000000,0.000000,0.000000
0.753754,-0.004680,0.017028,0.000000,0.000000,0.000000,0.000000
0.765498,-0.004759,0.013835,0.000000,0.000000,0.000000,0.000000
0.776015,-0.004816,0.018092,0.000000,0.000000,0.000000,0.000000
0.785955,-0.004902,0.014899,0.000000,0.000000,0.000000,0.000000
0.796119,-0.004922,0.014899,0.000000,0.000000,0.000000,0.000000
0.806400,-0.005093,0.013835,0.000000,0.000000,0.000000,0.000000
0.816422,-0.005284,0.012771,0.000000,0.000000,0.000000,0.000000
0.827051,-0.005448,0.015963,0.000000,0.000000,0.000000,0.000000
0.836708,-0.005594,0.014899,0.000000,0.000000,0.000000,0.000000
0.848309,-0.005730,0.015963,0.000000,0.000000,0.000000,0.000000
0.858860,-0.005810,0.015963,0.000000,0.000000,0.000000,0.000000
0.868857,-0.006043,0.014899,0.000000,0.000000,0.000000,0.000000
0.879486,-0.006226,0.017028,0.000000,0.000000,0.000000,0.000000
0.889212,-0.006445,0.017028,0.000000,0.000000,0.000000,0.000000
0.899656,-0.006633,0.020220,0.000000,0.000000,0.000000,0.000000
0.909982,-0.006837,0.018092,0.000000,0.000000,0.000000,0.000000
0.919772,-0.007038,0.021284,0.000000,0.000000,0.000000,0.000000
0.931639,-0.007226,0.020220,0.000000,0.000000,0.000000,0.000000
0.941477,-0.007320,0.024477,0.000000,0.000000,0.000000,0.000000
0.951505,-0.007466,0.020220,0.000000,0.000000,0.000000,0.000000
0.962005,-0.007628,0.023413,0.000000,0.000000,0.000000,0.000000
0.971937,-0.007735,0.023413,0.000000,0.000000,0.000000,0.000000
0.982174,-0.007835,0.021284,0.000000,0.000000,0.000000,0.000000
0.991971,-0.007905,0.021284,0.000000,0.000000,0.000000,0.000000
1.002097,-0.007991,0.020220,0.000000,0.000000,0.000000,0.000000
1.014010,-0.008030,0.023413,0.000000,0.000000,0.000000,0.000000
1.023885,-0.007943,0.024477,0.000000,0.000000,0.000000,0.000000
1.034232,-0.008015,0.019156,0.000000,0.000000,0.000000,0.000000
1.044862,-0.008085,0.020220,0.000000,0.000000,0.000000,0.000000
1.056643,-0.008178,0.022349,0.000000,0.000000,0.000000,0.000000
1.068000,-0.008305,0.020220,0.000000,0.000000,0.000000,0.000000
1.076339,-0.008518,0.023413,0.000000,0.000000,0.000000,0.000000
1.087046,-0.008696,0.022349,0.000000,0.000000,0.000000,0.000000
1.098900,-0.008811,0.021284,0.000000,0.000000,0.000000,0.000000
1.109330,-0.009005,0.021284,0.000000,0.000000,0.000000,0.000000
1.119661,-0.009124,0.021284,0.000000,0.000000,0.000000,0.000000
1.129540,-0.009284,0.022349,0.000000,0.000000,0.000000,0.000000
1.140249,-0.009428,0.023413,0.000000,0.000000,0.000000,0.000000
1.150152,-0.009563,0.023413,0.000000,0.000000,0.000000,0.000000
1.160527,-0.009746,0.025541,0.000000,0.000000,0.000000,0.000000
1.170846,-0.009863,0.024477,0.000000,0.000000,0.000000,0.000000
1.182504,-0.009952,0.025541,0.000000,0.000000,0.000000,0.000000
1.193048,-0.009947,0.025541,0.000000,0.000000,0.000000,0.000000
1.202933,-0.010135,0.023413,0.000000,0.000000,0.000000,0.000000
1.213238,-0.010328,0.022349,0.000000,0.000000,0.000000,0.000000
1.224112,-0.010320,0.024477,0.000000,0.000000,0.000000,0.000000
1.233803,-0.010389,0.022349,0.000000,0.000000,0.000000,0.000000
1.243877,-0.010352,0.020220,0.000000,0.000000,0.000000,0.000000
1.253858,-0.010317,0.023413,0.000000,0.000000,0.000000,0.000000
1.265982,-0.010510,0.022349,0.000000,0.000000,0.000000,0.000000
1.276737,-0.010658,0.019156,0.000000,0.000000,0.000000,0.000000
1.286036,-0.010782,0.020220,0.000000,0.000000,0.000000,0.000000
1.296377,-0.010896,0.022349,0.000000,0.000000,0.000000,0.000000
1.306062,-0.011053,0.021284,0.000000,0.000000,0.000000,0.000000
1.316222,-0.011266,0.017028,0.000000,0.000000,0.000000,0.000000
1.326817,-0.011471,0.019156,0.000000,0.000000,0.000000,0.000000
1.336663,-0.011681,0.020220,0.000000,0.000000,0.000000,0.000000
1.348628,-0.011849,0.019156,0.000000,0.000000,0.000000,0.000000
1.358348,-0.012093,0.021284,0.000000,0.000000,0.000000,0.000000
1.368568,-0.012358,0.019156,0.000000,0.000000,0.000000,0.000000
1.378982,-0.012533,0.020220,0.000000,0.000000,0.000000,0.000000
1.388751,-0.012759,0.022349,0.000000,0.000000,0.000000,0.000000
1.399210,-0.012895,0.019156,0.000000,0.000000,0.000000,0.000000
1.409192,-0.012988,0.022349,0.000000,0.000000,0.000000,0.000000
1.419331,-0.013247,0.017028,0.000000,0.000000,0.000000,0.000000
1.431222,-0.013409,0.021284,0.000000,0.000000,0.000000,0.000000
1.494962,-0.013760,0.014899,1.398392,1.365308,-0.001608,-0.034692
1.505682,-0.013921,0.012771,1.396009,1.362965,-0.003991,-0.037035
1.515322,-0.014182,0.015963,1.393688,1.361054,-0.006312,-0.038946
1.525700,-0.014225,0.017028,1.391035,1.359233,-0.008965,-0.040767
1.569243,-0.014542,0.015963,1.379236,1.354937,-0.020764,-0.045063
1.579207,-0.014761,0.012771,1.376617,1.354779,-0.023383,-0.045221
1.589781,-0.015022,0.014899,1.373961,1.354944,-0.026039,-0.045056
1.601449,-0.015330,0.019156,1.371221,1.355498,-0.028779,-0.044502
1.611608,-0.015600,0.018092,1.369014,1.356275,-0.030986,-0.043725
1.622067,-0.015785,0.017028,1.366948,1.357327,-0.033052,-0.042673
1.631866,-0.016083,0.018092,1.365210,1.358513,-0.034790,-0.041487
1.642361,-0.016638,-0.010642,1.363568,1.359962,-0.036432,-0.040038
1.652203,-0.016250,0.003193,1.362234,1.361454,-0.037766,-0.038546
1.662394,-0.014782,0.124514,1.361059,1.363097,-0.038941,-0.036903
1.672975,-0.014942,0.007450,1.360048,1.364874,-0.039952,-0.035126
1.684769,-0.015533,-0.021284,1.359155,1.366891,-0.040845,-0.033109
1.695340,-0.017061,-0.106422,1.358540,1.368706,-0.041460,-0.031294
1.705167,-0.016996,0.007450,1.358104,1.370377,-0.041896,-0.029623
1.715445,-0.016048,0.044697,1.357771,1.372085,-0.042229,-0.027915
1.726289,-0.016149,-0.058532,1.357529,1.373837,-0.042471,-0.026163
1.735935,-0.017025,-0.091523,1.357390,1.375351,-0.042610,-0.024649
1.746459,-0.017461,-0.067046,1.357302,1.376960,-0.042698,-0.023040
1.756471,-0.017406,-0.043633,1.357264,1.378458,-0.042736,-0.021542
1.768051,-0.017482,-0.056404,1.357262,1.380171,-0.042738,-0.019829
1.778592,-0.018457,-0.048954,1.357294,1.381743,-0.042706,-0.018257
1.788500,-0.018780,-0.076624,1.357352,1.383258,-0.042648,-0.016742
1.799074,-0.019750,-0.142606,1.357447,1.384940,-0.042553,-0.015060
1.808781,-0.021788,-0.250093,1.357575,1.386571,-0.042425,-0.013429
1.819044,-0.024907,-0.260735,1.357767,1.388418,-0.042233,-0.011582
1.829623,-0.027517,-0.218166,1.358045,1.390476,-0.041955,-0.009524
1.841387,-0.030406,-0.241579,1.358484,1.392981,-0.041516,-0.007019
1.852069,-0.031920,-0.143670,1.359035,1.395483,-0.040965,-0.004517
1.861836,-0.034970,-0.254350,1.359695,1.397962,-0.040305,-0.002038
1.871994,-0.035375,-0.079817,1.360568,1.400736,-0.039432,0.000736
1.882503,-0.036627,-0.096844,1.361703,1.403811,-0.038297,0.003811
1.892430,-0.038215,-0.122386,1.363023,1.406900,-0.036977,0.006900
1.902919,-0.036725,0.103230,1.364703,1.410320,-0.035297,0.010320
1.912865,-0.038303,-0.160698,1.366588,1.413680,-0.033412,0.013680
1.924702,-0.038090,0.047890,1.369216,1.417762,-0.030784,0.017762
1.935124,-0.033748,0.408662,1.371905,1.421393,-0.028095,0.021393
1.945191,-0.034609,-0.035119,1.374823,1.424849,-0.025177,0.024849
1.955488,-0.032492,0.221359,1.378129,1.428266,-0.021871,0.028266
1.965515,-0.026961,0.526791,1.381645,1.431412,-0.018355,0.031412
1.975726,-0.024915,0.243707,1.385502,1.434358,-0.014498,0.034358
1.986275,-0.021052,0.413983,1.389747,1.437050,-0.010253,0.037050
1.996177,-0.013849,0.670461,1.393920,1.439178,-0.006080,0.039178
2.008292,-0.007944,0.639599,1.399205,1.441164,-0.000795,0.041164
2.018309,-0.002763,0.553397,1.403677,1.442228,0.003677,0.042228
2.028483,0.004105,0.659819,1.408218,1.442711,0.008218,0.042711
2.038855,0.013945,0.940774,1.412779,1.442541,0.012779,0.042541
2.048813,0.021054,0.746021,1.417024,1.441721,0.017024,0.041721
2.059118,0.028577,0.704516,1.421186,1.440182,0.021186,0.040182
2.097847,0.036624,0.753471,1.433523,1.428214,0.033523,0.028214
2.108260,0.050669,1.350501,1.435603,1.423502,0.035603,0.023502
2.130605,0.061457,1.085509,1.437834,1.411821,0.037834,0.011821
2.140445,0.069660,0.854572,1.437780,1.406177,0.037780,0.006177
2.150851,0.085330,1.520776,1.437006,1.400041,0.037006,0.000041
2.160750,0.097902,1.272812,1.435587,1.394151,0.035587,-0.005849
2.170960,0.104943,0.704516,1.433440,1.388132,0.033440,-0.011868
2.181504,0.116975,1.187674,1.430525,1.382113,0.030525,-0.017887
2.191413,0.129654,1.284519,1.427174,1.376739,0.027174,-0.023261
2.201853,0.142239,1.266427,1.423070,1.371512,0.023070,-0.028488
2.213549,0.149517,0.707709,1.417868,1.366321,0.017868,-0.033679
2.224129,0.159076,0.970573,1.412702,1.362338,0.012702,-0.037662
2.234340,0.173566,1.398391,1.407396,1.359227,0.007396,-0.040773
2.244462,0.182556,0.943967,1.401947,1.356928,0.001947,-0.043072
2.254687,0.185790,0.341616,1.396343,1.355442,-0.003657,-0.044558
2.264633,0.196574,1.033362,1.390903,1.354833,-0.009097,-0.045167
2.274874,0.203589,0.709838,1.385422,1.355078,-0.014578,-0.044922
2.285601,0.210503,0.737507,1.379928,1.356272,-0.020072,-0.043728
2.297353,0.215362,0.532112,1.374358,1.358633,-0.025642,-0.041367
2.308019,0.221912,0.620443,1.369797,1.361678,-0.030203,-0.038322
2.317904,0.227047,0.521470,1.366104,1.365182,-0.033896,-0.034818
2.328138,0.230126,0.335231,1.362893,1.369408,-0.037107,-0.030592
2.338651,0.235181,0.512956,1.360298,1.374287,-0.039702,-0.025713
2.348544,0.238440,0.277763,1.358560,1.379251,-0.041440,-0.020749
2.359050,0.240807,0.250093,1.357487,1.384801,-0.042513,-0.015199
2.369377,0.245607,0.455488,1.357224,1.390392,-0.042776,-0.009608
2.381119,0.250351,0.461873,1.357870,1.396720,-0.042130,-0.003280
2.391608,0.249181,-0.069175,1.359273,1.402218,-0.040727,0.002218
2.401359,0.250503,0.128771,1.361232,1.407052,-0.038768,0.007052
2.411998,0.254831,0.432075,1.364030,1.411901,-0.035970,0.011901
2.421626,0.252930,-0.144734,1.367087,1.415801,-0.032913,0.015801
2.431799,0.253355,0.017028,1.370775,1.419328,-0.029225,0.019328
2.442292,0.257535,0.380992,1.374979,1.422250,-0.025021,0.022250
2.452191,0.258756,0.135156,1.379211,1.424277,-0.020789,0.024277
2.464171,0.256848,-0.151120,1.384517,1.425728,-0.015483,0.025728
2.474004,0.258103,0.155377,1.388927,1.426085,-0.011073,0.026085
2.484098,0.261785,0.416112,1.393369,1.425668,-0.006631,0.025668
2.494640,0.261204,-0.036184,1.397798,1.424415,-0.002202,0.024415
2.504774,0.260904,-0.013835,1.401745,1.422470,0.001745,0.022470
2.515029,0.264527,0.403341,1.405328,1.419832,0.005328,0.019832
2.525121,0.266034,0.180918,1.408365,1.416657,0.008365,0.016657
2.535128,0.265732,-0.003193,1.410818,1.413044,0.010818,0.013044
2.547237,0.265720,0.017028,1.412958,1.408207,0.012958,0.008207
2.557099,0.269904,0.379928,1.413985,1.404011,0.013985,0.004011
2.567792,0.272668,0.252221,1.414336,1.399362,0.014336,-0.000638
2.577381,0.273327,0.087266,1.413967,1.395227,0.013967,-0.004773
2.587663,0.275418,0.167083,1.412865,1.390960,0.012865,-0.009040
2.598297,0.278421,0.334166,1.410983,1.386857,0.010983,-0.013143
2.607986,0.280048,0.140478,1.408653,1.383509,0.008653,-0.016491
2.618581,0.280569,0.067046,1.405498,1.380389,0.005498,-0.019611
2.630347,0.281813,0.092588,1.401362,1.377714,0.001362,-0.022286
2.640504,0.284626,0.255414,1.397340,1.376150,-0.002660,-0.023850
2.651036,0.285259,0.047890,1.392868,1.375333,-0.007132,-0.024667
2.660692,0.284839,-0.009578,1.388574,1.375331,-0.011426,-0.024669
2.671249,0.287381,0.219230,1.383809,1.376163,-0.016191,-0.023837
2.681201,0.288521,0.088331,1.379354,1.377741,-0.020646,-0.022259
2.691415,0.287233,-0.106422,1.374941,1.380130,-0.025059,-0.019870
2.702022,0.287489,0.047890,1.370657,1.383380,-0.029343,-0.016620
2.713591,0.288872,0.164955,1.366471,1.387723,-0.033529,-0.012277
2.724187,0.286609,-0.213909,1.363190,1.392344,-0.036810,-0.007656
2.734228,0.283882,-0.253285,1.360672,1.397166,-0.039328,-0.002834
2.744166,0.284642,0.036184,1.358819,1.402245,-0.041181,0.002245
2.754790,0.285202,0.027670,1.357595,1.407897,-0.042405,0.007897
2.764510,0.280793,-0.419304,1.357205,1.413133,-0.042795,0.013133
2.775142,0.281055,-0.022349,1.357601,1.418785,-0.042399,0.018785
2.785398,0.282302,0.092588,1.358800,1.424023,-0.041200,0.024023
2.795864,0.278791,-0.373543,1.360844,1.429033,-0.039156,0.029033
2.806333,0.276773,-0.191560,1.363677,1.433553,-0.036323,0.033553
2.816055,0.278597,0.134092,1.366968,1.437208,-0.033032,0.037208
2.826723,0.278697,-0.001064,1.371242,1.440516,-0.028758,0.040516
2.836456,0.275356,-0.308625,1.375669,1.442814,-0.024331,0.042814
2.846419,0.276445,0.071303,1.380637,1.444399,-0.019363,0.044399
2.857020,0.278587,0.181982,1.386300,1.445184,-0.013700,0.045184
2.868600,0.278635,0.053211,1.392772,1.444953,-0.007228,0.044953
2.879168,0.277494,-0.087266,1.398821,1.443747,-0.001179,0.043747
2.888998,0.278497,0.147927,1.404442,1.441792,0.004442,0.041792
2.899285,0.282522,0.379928,1.410187,1.438932,0.010187,0.038932
2.909698,0.284818,0.180918,1.415743,1.435252,0.015743,0.035252
2.919684,0.285537,0.118129,1.420723,1.431057,0.020723,0.031057
2.930143,0.288202,0.230937,1.425460,1.426064,0.025460,0.026064
2.940088,0.294097,0.583195,1.429424,1.420851,0.029424,0.020851
2.951591,0.298396,0.427818,1.433249,1.414409,0.033249,0.014409
2.962111,0.300777,0.284148,1.435971,1.408254,0.035971,0.008254
2.971918,0.302479,0.202203,1.437790,1.402415,0.037790,0.002415
2.982466,0.310034,0.708773,1.438930,1.396182,0.038930,-0.003818
2.992412,0.314780,0.473580,1.439223,1.390461,0.039223,-0.009539
3.002648,0.316004,0.116000,1.438733,1.384850,0.038733,-0.015150
3.013206,0.319991,0.349066,1.437409,1.379482,0.037409,-0.020518
3.023140,0.327040,0.684296,1.435434,1.374896,0.035434,-0.025104
3.035145,0.330600,0.402277,1.432188,1.370112,0.032188,-0.029888
3.044962,0.330871,0.028734,1.428877,1.366853,0.028877,-0.033147
3.055225,0.333705,0.234129,1.424890,1.364162,0.024890,-0.035838
3.065559,0.338037,0.426754,1.420414,1.362215,0.020414,-0.037785
3.079816,0.341143,0.278827,1.413735,1.360819,0.013735,-0.039181
3.091319,0.342146,0.075560,1.407928,1.360749,0.007928,-0.039251
3.099907,0.340953,-0.071303,1.403392,1.361323,0.003392,-0.038677
3.109701,0.341290,0.077688,1.398298,1.362574,-0.001702,-0.037426
3.121486,0.339664,-0.146863,1.392257,1.364863,-0.007743,-0.035137
3.131364,0.338323,-0.180918,1.387340,1.367382,-0.012660,-0.032618
3.141709,0.337506,-0.111744,1.382443,1.370516,-0.017557,-0.029484
3.151526,0.333662,-0.344809,1.378093,1.373887,-0.021907,-0.026113
3.161715,0.329344,-0.431011,1.373939,1.377715,-0.026061,-0.022285
3.172223,0.327602,-0.204331,1.370098,1.381915,-0.029902,-0.018085
3.182178,0.325623,-0.218166,1.366905,1.386051,-0.033095,-0.013949
3.192747,0.316006,-0.913104,1.364023,1.390507,-0.035977,-0.009493
3.204413,0.309688,-0.625764,1.361463,1.395396,-0.038537,-0.004604
3.214715,0.307521,-0.224551,1.359733,1.399624,-0.040267,-0.000376
3.225243,0.300320,-0.691746,1.358474,1.403756,-0.041526,0.003756
3.235096,0.292426,-0.827966,1.357733,1.407411,-0.042267,0.007411
3.245357,0.289306,-0.320332,1.357376,1.410959,-0.042624,0.010959
3.255334,0.285928,-0.383121,1.357394,1.414111,-0.042606,0.014111
3.265582,0.276160,-0.942903,1.357738,1.417032,-0.042262,0.017032
3.276195,0.271688,-0.471451,1.358384,1.419709,-0.041616,0.019709
3.287798,0.269946,-0.212845,1.359350,1.422224,-0.040650,0.022224
3.298298,0.262635,-0.682168,1.360393,1.424156,-0.039607,0.024156
3.308201,0.254488,-0.810939,1.361464,1.425697,-0.038536,0.025697
3.318378,0.251545,-0.308625,1.362598,1.427021,-0.037402,0.027021
3.329126,0.249616,-0.232001,1.363778,1.428177,-0.036222,0.028177
3.338734,0.241562,-0.813067,1.364778,1.429038,-0.035222,0.029038
3.349241,0.239520,-0.226680,1.365773,1.429834,-0.034227,0.029834
3.359145,0.239898,0.015963,1.366589,1.430487,-0.033411,0.030487
3.370826,0.237132,-0.297983,1.367371,1.431188,-0.032629,0.031188
3.381610,0.230509,-0.634278,1.367911,1.431817,-0.032089,0.031817
3.391461,0.230752,0.015963,1.368245,1.432411,-0.031755,0.032411
3.402007,0.233598,0.251157,1.368445,1.433094,-0.031555,0.033094
3.412039,0.228671,-0.442717,1.368498,1.433810,-0.031502,0.033810
3.422258,0.226533,-0.193689,1.368438,1.434620,-0.031562,0.034620
3.432827,0.229794,0.356515,1.368286,1.435544,-0.031714,0.035544
3.450457,0.229893,0.012771,1.367938,1.437273,-0.032062,0.037273
3.462352,0.232991,0.272441,1.367723,1.438538,-0.032277,0.038538
3.472113,0.237846,0.482094,1.367614,1.439607,-0.032386,0.039607
3.482210,0.239678,0.221359,1.367607,1.440706,-0.032393,0.040706
3.492782,0.242578,0.249028,1.367757,1.441818,-0.032243,0.041818
3.502425,0.248671,0.578938,1.368068,1.442757,-0.031932,0.042757
3.513008,0.254931,0.603415,1.368633,1.443666,-0.031367,0.043666
3.522875,0.259756,0.521470,1.369396,1.444361,-0.030604,0.044361
3.533129,0.261778,0.251157,1.370451,1.444885,-0.029549,0.044885
3.545254,0.269292,0.727929,1.372053,1.445198,-0.027947,0.045198
3.555125,0.279479,0.984407,1.373651,1.445172,-0.026349,0.045172
3.565788,0.287415,0.837544,1.375665,1.444832,-0.024335,0.044832
3.575453,0.290558,0.360772,1.377734,1.444227,-0.022266,0.044227
3.585727,0.302118,1.120628,1.380160,1.443267,-0.019840,0.043267
3.596115,0.314361,1.255785,1.382825,1.441963,-0.017175,0.041963
3.605818,0.321780,0.777948,1.385472,1.440447,-0.014528,0.040447
3.616114,0.327705,0.612993,1.388401,1.438543,-0.011599,0.038543
3.627781,0.338998,1.112114,1.391808,1.436051,-0.008192,0.036051
3.638108,0.354900,1.579309,1.394852,1.433581,-0.005148,0.033581
3.648676,0.362556,0.805618,1.397918,1.430857,-0.002082,0.030857
3.658355,0.372601,1.003563,1.400647,1.428220,0.000647,0.028220
3.668925,0.386705,1.363271,1.403471,1.425253,0.003471,0.025253
3.678712,0.399517,1.286647,1.405899,1.422473,0.005899,0.022473
3.688988,0.412047,1.215344,1.408203,1.419582,0.008203,0.019582
3.699600,0.423768,1.132335,1.410281,1.416687,0.010281,0.016687
3.711269,0.433692,1.038683,1.412161,1.413689,0.012161,0.013689
3.721728,0.449722,1.561217,1.413461,1.411222,0.013461,0.011222
3.731605,0.460558,1.123821,1.414330,1.409140,0.014330,0.009140
3.741788,0.473379,1.305803,1.414854,1.407288,0.014854,0.007288
3.752340,0.483078,1.008885,1.415001,1.405716,0.015001,0.005716
3.762240,0.499858,1.629327,1.414782,1.404588,0.014782,0.004588
3.772739,0.510098,1.047197,1.414191,1.403775,0.014191,0.003775
3.782686,0.521457,1.107857,1.413318,1.403374,0.013318,0.003374
3.794350,0.528242,0.708773,1.411954,1.403355,0.011954,0.003355
3.804833,0.543739,1.501620,1.410459,1.403734,0.010459,0.003734
3.814543,0.553044,0.946095,1.408899,1.404396,0.008899,0.004396
3.825260,0.561393,0.869471,1.407040,1.405433,0.007040,0.005433
3.834943,0.572752,1.091894,1.405283,1.406611,0.005283,0.006611
3.845370,0.581582,0.922682,1.403376,1.408078,0.003376,0.008078
3.855818,0.590523,0.925875,1.401508,1.409699,0.001508,0.009699
3.865977,0.595977,0.572553,1.399787,1.411362,-0.000213,0.011362
3.878025,0.604473,0.808810,1.397950,1.413351,-0.002050,0.013351
3.888090,0.612421,0.826902,1.396631,1.414971,-0.003369,0.014971
3.897971,0.620396,0.753471,1.395579,1.416451,-0.004421,0.016451
3.908288,0.625712,0.534241,1.394771,1.417829,-0.005229,0.017829
3.917986,0.634467,0.832223,1.394307,1.418922,-0.005693,0.018922
3.928777,0.639992,0.518277,1.394153,1.419855,-0.005847,0.019855
3.938420,0.644306,0.467194,1.394349,1.420403,-0.005651,0.020403
3.948754,0.650612,0.603415,1.394913,1.420658,-0.005087,0.020658
3.960647,0.657657,0.670461,1.396009,1.420500,-0.003991,0.020500
3.970524,0.661212,0.385249,1.397271,1.419988,-0.002729,0.019988
3.981056,0.664675,0.316075,1.398946,1.419061,-0.001054,0.019061
3.990689,0.670051,0.515085,1.400746,1.417875,0.000746,0.017875
4.000979,0.674096,0.378864,1.402921,1.416272,0.002921,0.016272
