4.385154,-0.239505816854,0.182926674757,0,0.239505816854,1.39533566743,-0.609755582522,0,-1.39533566743,-3.74431461997,1.21951116504,-0.0,3.74431461997,1.0
0.422763,0.00416048848289,0.426828907765,0,-0.00416048848289,0.191228325998,-0.609755582522,0,-0.191228325998,-0.104303640925,0.975608932035,-0.0,0.104303640925,1.0
0.522422,-0.00155805921021,0.304877791261,0,0.00155805921021,0.397222949678,-0.731706699026,0,-0.397222949678,-0.22093362983,1.09756004854,-0.0,0.22093362983,1.0
0.622497,-0.0149278958244,0.426828907765,0,0.0149278958244,0.6027383015,-0.853657815531,0,-0.6027383015,-0.338862987838,1.34146228155,-0.0,0.338862987838,1.0
0.721241,-0.077469659221,0.365853349513,0,0.077469659221,0.792848762928,-0.731706699026,0,-0.792848762928,-0.456155681222,1.15853560679,-0.0,0.456155681222,1.0
0.820699,-0.0350281946089,0.365853349513,0,0.0350281946089,0.987161418229,-0.792682257279,0,-0.987161418229,-0.569216706647,1.2804867233,-0.0,0.569216706647,1.0
0.917704,-0.100262390057,0.365853349513,0,0.100262390057,1.10892876567,-0.731706699026,0,-1.10892876567,-0.671922618515,1.03658449029,-0.0,0.671922618515,1.0
1.01447,-0.134298533925,0.182926674757,0,0.134298533925,1.21572639235,-0.670731140774,0,-1.21572639235,-0.783110753235,1.15853560679,-0.0,0.783110753235,1.0
1.111583,-0.113294595374,0.243902233009,0,0.113294595374,1.28112617202,-0.609755582522,0,-1.28112617202,-0.887136725749,1.09756004854,-0.0,0.887136725749,1.0
1.207822,-0.0879032698582,0.426828907765,0,0.0879032698582,1.37369154661,-0.54878002427,0,-1.37369154661,-0.996752070719,1.09756004854,-0.0,0.996752070719,1.0
1.304649,-0.0850160029788,0.487804466018,0,0.0850160029788,1.39056747737,-0.914633373783,0,-1.39056747737,-1.10228292702,1.15853560679,-0.0,1.10228292702,1.0
1.401675,-0.0877637903936,0.365853349513,0,0.0877637903936,1.396917626,-0.731706699026,0,-1.396917626,-1.21274253983,1.15853560679,-0.0,1.21274253983,1.0
1.499062,-0.142979358242,0.426828907765,0,0.142979358242,1.33520567234,-0.731706699026,0,-1.33520567234,-1.31658728454,1.15853560679,-0.0,1.31658728454,1.0
1.597066,-0.150629938473,0.609755582522,0,0.150629938473,1.32502661168,-0.609755582522,0,-1.32502661168,-1.42336371959,1.21951116504,-0.0,1.42336371959,1.0
1.695369,-0.154675949906,0.426828907765,0,0.154675949906,1.41185430042,-0.792682257279,0,-1.41185430042,-1.52185114808,1.15853560679,-0.0,1.52185114808,1.0
1.795282,-0.165363642438,0.121951116504,0,0.165363642438,1.33384610021,-0.670731140774,0,-1.33384610021,-1.63479178287,1.2804867233,-0.0,1.63479178287,1.0
1.896116,-0.194219915996,0.426828907765,0,0.194219915996,1.40603025711,-0.609755582522,0,-1.40603025711,-1.7382039948,1.09756004854,-0.0,1.7382039948,1.0
1.993199,-0.120181765933,0.487804466018,0,0.120181765933,1.33219340606,-0.609755582522,0,-1.33219340606,-1.83099373309,1.21951116504,-0.0,1.83099373309,1.0
2.090021,-0.126603025899,0.426828907765,0,0.126603025899,1.4171832084,-0.670731140774,0,-1.4171832084,-1.92477424793,1.21951116504,-0.0,1.92477424793,1.0
2.187514,-0.201136851949,0.426828907765,0,0.201136851949,1.39532612961,-0.731706699026,0,-1.39532612961,-2.0236016906,1.15853560679,-0.0,2.0236016906,1.0
0.420492,-0.00436386499049,0.365853349513,0,0.00436386499049,0.183917523779,-0.792682257279,0,-0.183917523779,-0.0982001114837,1.03658449029,-0.0,0.0982001114837,1.0
0.519299,-0.0330127733688,0.304877791261,0,0.0330127733688,0.388747886282,-0.670731140774,0,-0.388747886282,-0.215352058889,1.03658449029,-0.0,0.215352058889,1.0
0.618736,-0.0273489343354,0.487804466018,0,0.0273489343354,0.58913974969,-0.731706699026,0,-0.58913974969,-0.33211213452,1.2804867233,-0.0,0.33211213452,1.0
0.715929,0.0287121381501,0.182926674757,0,-0.0287121381501,0.783884955578,-0.670731140774,0,-0.783884955578,-0.447303690716,1.09756004854,-0.0,0.447303690716,1.0
0.817046,-0.0289939398922,0.365853349513,0,0.0289939398922,0.93652697045,-0.609755582522,0,-0.93652697045,-0.561364782353,1.2804867233,-0.0,0.561364782353,1.0
0.916671,-0.0395991115605,0.365853349513,0,0.0395991115605,1.11843683862,-0.914633373783,0,-1.11843683862,-0.682733761298,1.2804867233,-0.0,0.682733761298,1.0
