Time, roll, rollr,motor right,motor left,msn1,msn2
0.014649,-0.000239,0.013835,0.000000,0.000000,0.000000,0.000000
0.024149,-0.000416,0.020220,0.000000,0.000000,0.000000,0.000000
0.033907,-0.000550,0.022349,0.000000,0.000000,0.000000,0.000000
0.048487,-0.000799,0.015963,0.000000,0.000000,0.000000,0.000000
0.055979,-0.001049,0.012771,0.000000,0.000000,0.000000,0.000000
0.066361,-0.001254,0.015963,0.000000,0.000000,0.000000,0.000000
0.077027,-0.001443,0.020220,0.000000,0.000000,0.000000,0.000000
0.086680,-0.001685,0.018092,0.000000,0.000000,0.000000,0.000000
0.098755,-0.001946,0.017028,0.000000,0.000000,0.000000,0.000000
0.108607,-0.002200,0.017028,0.000000,0.000000,0.000000,0.000000
0.118848,-0.002460,0.014899,0.000000,0.000000,0.000000,0.000000
0.129289,-0.002683,0.019156,0.000000,0.000000,0.000000,0.000000
0.139327,-0.002910,0.018092,0.000000,0.000000,0.000000,0.000000
0.149829,-0.003142,0.019156,0.000000,0.000000,0.000000,0.000000
0.159623,-0.003394,0.018092,0.000000,0.000000,0.000000,0.000000
0.169865,-0.003622,0.022349,0.000000,0.000000,0.000000,0.000000
0.181719,-0.003756,0.020220,0.000000,0.000000,0.000000,0.000000
0.191631,-0.004030,0.019156,0.000000,0.000000,0.000000,0.000000
0.202005,-0.004302,0.017028,0.000000,0.000000,0.000000,0.000000
0.211889,-0.004629,0.013835,0.000000,0.000000,0.000000,0.000000
0.222078,-0.004902,0.018092,0.000000,0.000000,0.000000,0.000000
0.232666,-0.005126,0.023413,0.000000,0.000000,0.000000,0.000000
0.242365,-0.005381,0.018092,0.000000,0.000000,0.000000,0.000000
0.252933,-0.005657,0.017028,0.000000,0.000000,0.000000,0.000000
0.264637,-0.005953,0.014899,0.000000,0.000000,0.000000,0.000000
0.275253,-0.006270,0.013835,0.000000,0.000000,0.000000,0.000000
0.285429,-0.006555,0.015963,0.000000,0.000000,0.000000,0.000000
0.295195,-0.006865,0.014899,0.000000,0.000000,0.000000,0.000000
0.305600,-0.007194,0.011706,0.000000,0.000000,0.000000,0.000000
0.315376,-0.007489,0.015963,0.000000,0.000000,0.000000,0.000000
0.325611,-0.007828,0.011706,0.000000,0.000000,0.000000,0.000000
0.335996,-0.008012,0.012771,0.000000,0.000000,0.000000,0.000000
0.348073,-0.008364,0.009578,0.000000,0.000000,0.000000,0.000000
0.358676,-0.008694,0.008514,0.000000,0.000000,0.000000,0.000000
0.368241,-0.008940,0.015963,0.000000,0.000000,0.000000,0.000000
0.378367,-0.009219,0.014899,0.000000,0.000000,0.000000,0.000000
0.388901,-0.009494,0.014899,0.000000,0.000000,0.000000,0.000000
0.398569,-0.009803,0.012771,0.000000,0.000000,0.000000,0.000000
0.409095,-0.010108,0.012771,0.000000,0.000000,0.000000,0.000000
0.418848,-0.010384,0.014899,0.000000,0.000000,0.000000,0.000000
0.430687,-0.010604,0.020220,0.000000,0.000000,0.000000,0.000000
0.440984,-0.010846,0.017028,0.000000,0.000000,0.000000,0.000000
0.450742,-0.011090,0.017028,0.000000,0.000000,0.000000,0.000000
0.461293,-0.011359,0.014899,0.000000,0.000000,0.000000,0.000000
0.471080,-0.011584,0.018092,0.000000,0.000000,0.000000,0.000000
0.481149,-0.011809,0.019156,0.000000,0.000000,0.000000,0.000000
0.491933,-0.012054,0.017028,0.000000,0.000000,0.000000,0.000000
0.501622,-0.012280,0.015963,0.000000,0.000000,0.000000,0.000000
0.513708,-0.012523,0.017028,0.000000,0.000000,0.000000,0.000000
0.523457,-0.012784,0.015963,0.000000,0.000000,0.000000,0.000000
0.533808,-0.013030,0.015963,0.000000,0.000000,0.000000,0.000000
0.544278,-0.013280,0.014899,0.000000,0.000000,0.000000,0.000000
0.554178,-0.013543,0.015963,0.000000,0.000000,0.000000,0.000000
0.564664,-0.013796,0.014899,0.000000,0.000000,0.000000,0.000000
0.574414,-0.014033,0.018092,0.000000,0.000000,0.000000,0.000000
0.584543,-0.014247,0.017028,0.000000,0.000000,0.000000,0.000000
0.596471,-0.014507,0.014899,0.000000,0.000000,0.000000,0.000000
0.606378,-0.014797,0.012771,0.000000,0.000000,0.000000,0.000000
0.616758,-0.015035,0.018092,0.000000,0.000000,0.000000,0.000000
0.626497,-0.015286,0.017028,0.000000,0.000000,0.000000,0.000000
0.636855,-0.015611,0.008514,0.000000,0.000000,0.000000,0.000000
0.647311,-0.015867,0.017028,0.000000,0.000000,0.000000,0.000000
0.657225,-0.016120,0.017028,0.000000,0.000000,0.000000,0.000000
0.667735,-0.016359,0.019156,0.000000,0.000000,0.000000,0.000000
0.679468,-0.016619,0.018092,0.000000,0.000000,0.000000,0.000000
0.689630,-0.016921,0.013835,0.000000,0.000000,0.000000,0.000000
0.700443,-0.017132,0.021284,0.000000,0.000000,0.000000,0.000000
0.710103,-0.017348,0.020220,0.000000,0.000000,0.000000,0.000000
0.720613,-0.017580,0.019156,0.000000,0.000000,0.000000,0.000000
0.730567,-0.017816,0.020220,0.000000,0.000000,0.000000,0.000000
0.740851,-0.017992,0.023413,0.000000,0.000000,0.000000,0.000000
