Time, roll, rollrate, rollDesired, rollError, pitch, pitchRate, pitchDesired, pitchError, yaw, yawRate, yawDesired, yawError, throttle
3.803027,-0.915625370821,0.365853349513,0,0.915625370821,-2.58072828477,-0.670731140774,0,2.58072828477,-4.05054558134,1.15853560679,-0.0,4.05054558134,1.0
3.900836,-0.850353766758,0.487804466018,0,0.850353766758,-2.66294146831,-0.609755582522,0,2.66294146831,-4.1674804388,1.34146228155,-0.0,4.1674804388,1.0
3.998289,-0.832702952451,0.487804466018,0,0.832702952451,-2.71622043996,-0.670731140774,0,2.71622043996,-4.2841374841,1.21951116504,-0.0,4.2841374841,1.0
4.096142,-0.747195204863,0.182926674757,0,0.747195204863,-2.67905560634,-0.792682257279,0,2.67905560634,-4.39844155685,1.21951116504,-0.0,4.39844155685,1.0
4.193755,-0.798970638264,0.304877791261,0,0.798970638264,-2.69009592478,-0.914633373783,0,2.69009592478,-4.51510157395,1.21951116504,-0.0,4.51510157395,1.0
4.291442,-0.853761263761,0.609755582522,0,0.853761263761,-2.6704530221,-0.853657815531,0,2.6704530221,-4.63456876897,1.21951116504,-0.0,4.63456876897,1.0
4.388943,-0.836328198998,0.487804466018,0,0.836328198998,-2.62452576588,-0.853657815531,0,2.62452576588,-4.74887755871,1.21951116504,-0.0,4.74887755871,1.0
4.486444,-0.882923281741,0.426828907765,0,0.882923281741,-2.67013635088,-0.609755582522,0,2.67013635088,-4.87018210447,1.09756004854,-0.0,4.87018210447,1.0
4.584309,-0.891427423206,0.426828907765,0,0.891427423206,-2.70341902326,-0.731706699026,0,2.70341902326,-4.98933728791,1.21951116504,-0.0,4.98933728791,1.0
4.681696,-0.878135575765,0.426828907765,0,0.878135575765,-2.65877198649,-0.731706699026,0,2.65877198649,-5.10120831691,1.15853560679,-0.0,5.10120831691,1.0
4.779508,-0.931203214973,0.487804466018,0,0.931203214973,-2.60713942856,-0.792682257279,0,2.60713942856,-5.21968246049,1.03658449029,-0.0,5.21968246049,1.0
4.876696,-0.830145055406,0.487804466018,0,0.830145055406,-2.63028538748,-0.792682257279,0,2.63028538748,-5.33593585476,1.21951116504,-0.0,5.33593585476,1.0
4.974593,-0.813457192924,0.365853349513,0,0.813457192924,-2.71546958564,-0.853657815531,0,2.71546958564,-5.44885973953,1.09756004854,-0.0,5.44885973953,1.0
5.072412,-0.730588913183,0.365853349513,0,0.730588913183,-2.71844620335,-0.853657815531,0,2.71844620335,-5.56878302121,1.4024378398,-0.0,5.56878302121,1.0
5.169768,-0.841591302051,0.243902233009,0,0.841591302051,-2.63703551207,-0.792682257279,0,2.63703551207,-5.68085000865,1.2804867233,-0.0,5.68085000865,1.0
5.267943,-0.779622310411,0.426828907765,0,0.779622310411,-2.66494449401,-1.03658449029,0,2.66494449401,-5.80072521362,1.34146228155,-0.0,5.80072521362,1.0
5.365781,-0.835154318341,0.609755582522,0,0.835154318341,-2.61541851042,-0.914633373783,0,2.61541851042,-5.92294694347,1.4024378398,-0.0,5.92294694347,1.0
5.461076,-0.847820590458,0.54878002427,0,0.847820590458,-2.71779933051,-0.609755582522,0,2.71779933051,-6.04445753803,1.21951116504,-0.0,6.04445753803,1.0
5.559292,-0.855008350307,0.182926674757,0,0.855008350307,-2.66014232525,-0.792682257279,0,2.66014232525,-6.1554048064,1.09756004854,-0.0,6.1554048064,1.0
5.657063,-0.823977201626,0.304877791261,0,0.823977201626,-2.6457059581,-0.853657815531,0,2.6457059581,-6.27251858837,1.21951116504,-0.0,6.27251858837,1.0
5.75587,-0.857765610824,0.243902233009,0,0.857765610824,-2.66251486211,-0.609755582522,0,2.66251486211,-6.39433646705,1.15853560679,-0.0,6.39433646705,1.0
5.853533,-0.927534976284,0.487804466018,0,0.927534976284,-2.66213005183,-0.792682257279,0,2.66213005183,-6.51301164273,1.21951116504,-0.0,6.51301164273,1.0
5.952238,-0.864731022918,0.365853349513,0,0.864731022918,-2.68817948992,-0.853657815531,0,2.68817948992,-6.61999764939,1.2804867233,-0.0,6.61999764939,1.0
6.05009,-0.909438028409,0.304877791261,0,0.909438028409,-2.56959040431,-0.792682257279,0,2.56959040431,-6.73274735517,1.21951116504,-0.0,6.73274735517,1.0
6.14807,-0.954793131434,0.304877791261,0,0.954793131434,-2.6142805671,-0.853657815531,0,2.6142805671,-6.84790580247,1.15853560679,-0.0,6.84790580247,1.0
6.24641,-0.777407219859,0.426828907765,0,0.777407219859,-2.68578147663,-0.792682257279,0,2.68578147663,-6.96147248285,1.2804867233,-0.0,6.96147248285,1.0
6.344806,-0.750613546127,0.243902233009,0,0.750613546127,-2.69939615345,-0.731706699026,0,2.69939615345,-7.07994236794,1.2804867233,-0.0,7.07994236794,1.0
6.442577,-0.800237527937,0.426828907765,0,0.800237527937,-2.60727407964,-0.792682257279,0,2.60727407964,-7.19768688493,1.15853560679,-0.0,7.19768688493,1.0
6.540737,-0.761085377791,0.304877791261,0,0.761085377791,-2.64354216727,-0.914633373783,0,2.64354216727,-7.3156863001,1.34146228155,-0.0,7.3156863001,1.0
6.639058,-0.805787781115,0.426828907765,0,0.805787781115,-2.66344688296,-0.670731140774,0,2.66344688296,-7.43593360128,1.15853560679,-0.0,7.43593360128,1.0
6.737139,-0.834392508062,0.304877791261,0,0.834392508062,-2.57737509126,-0.792682257279,0,2.57737509126,-7.55282885366,1.34146228155,-0.0,7.55282885366,1.0
6.835325,-0.866060810502,0.365853349513,0,0.866060810502,-2.5486189666,-1.03658449029,0,2.5486189666,-7.665926,1.21951116504,-0.0,7.665926,1.0
6.933359,-0.889265847401,0.426828907765,0,0.889265847401,-2.61501777015,-0.853657815531,0,2.61501777015,-7.77690855926,1.15853560679,-0.0,7.77690855926,1.0
7.031506,-0.909059127802,0.426828907765,0,0.909059127802,-2.61915396177,-0.609755582522,0,2.61915396177,-7.90075733244,1.2804867233,-0.0,7.90075733244,1.0
7.129842,-0.809698135304,0.426828907765,0,0.809698135304,-2.69343326297,-0.670731140774,0,2.69343326297,-8.01673481949,1.2804867233,-0.0,8.01673481949,1.0
7.227815,-0.743885069873,0.426828907765,0,0.743885069873,-2.79179887366,-0.792682257279,0,2.79179887366,-8.13281098658,1.2804867233,-0.0,8.13281098658,1.0
7.326015,-0.818857405123,0.487804466018,0,0.818857405123,-2.77281209788,-0.792682257279,0,2.77281209788,-8.25028692667,1.15853560679,-0.0,8.25028692667,1.0
7.424507,-0.707505145368,0.426828907765,0,0.707505145368,-2.8088846994,-0.54878002427,0,2.8088846994,-8.36520165182,1.21951116504,-0.0,8.36520165182,1.0
7.522669,-0.747039832086,0.426828907765,0,0.747039832086,-2.870868701,-0.731706699026,0,2.870868701,-8.48279252235,1.15853560679,-0.0,8.48279252235,1.0
7.620833,-0.697036448485,0.121951116504,0,0.697036448485,-2.79266605354,-0.853657815531,0,2.79266605354,-8.5978122068,1.21951116504,-0.0,8.5978122068,1.0
7.719148,-0.755677826684,0.54878002427,0,0.755677826684,-2.7180912638,-0.670731140774,0,2.7180912638,-8.71186931531,1.21951116504,-0.0,8.71186931531,1.0
7.817114,-0.869077330725,0.487804466018,0,0.869077330725,-2.75224825794,-0.792682257279,0,2.75224825794,-8.83301772823,1.09756004854,-0.0,8.83301772823,1.0
7.915314,-0.805531957614,0.304877791261,0,0.805531957614,-2.71720307718,-0.792682257279,0,2.71720307718,-8.94763144921,1.21951116504,-0.0,8.94763144921,1.0
8.013419,-0.852614281428,0.365853349513,0,0.852614281428,-2.70688220217,-0.731706699026,0,2.70688220217,-9.05537284021,1.15853560679,-0.0,9.05537284021,1.0
8.11191,-0.828186998687,0.365853349513,0,0.828186998687,-2.67851436515,-0.853657815531,0,2.67851436515,-9.16783112083,1.2804867233,-0.0,9.16783112083,1.0
8.210062,-0.858505758629,0.182926674757,0,0.858505758629,-2.77129893011,-0.792682257279,0,2.77129893011,-9.28129987272,1.03658449029,-0.0,9.28129987272,1.0
8.308274,-0.857380483389,0.487804466018,0,0.857380483389,-2.68533385317,-0.609755582522,0,2.68533385317,-9.3958779065,1.15853560679,-0.0,9.3958779065,1.0
8.406668,-0.889661102437,0.365853349513,0,0.889661102437,-2.63807176104,-0.792682257279,0,2.63807176104,-9.50838987624,1.21951116504,-0.0,9.50838987624,1.0
8.504893,-0.799429911983,0.609755582522,0,0.799429911983,-2.67650978469,-0.792682257279,0,2.67650978469,-9.62305424726,1.2804867233,-0.0,9.62305424726,1.0
8.60321,-0.814632485246,0.243902233009,0,0.814632485246,-2.66351532045,-0.731706699026,0,2.66351532045,-9.741887657,1.21951116504,-0.0,9.741887657,1.0
8.70106,-0.906114173571,0.426828907765,0,0.906114173571,-2.67879131429,-0.792682257279,0,2.67879131429,-9.85959860364,1.15853560679,-0.0,9.85959860364,1.0
8.799163,-0.87228557453,0.487804466018,0,0.87228557453,-2.71987818571,-0.731706699026,0,2.71987818571,-9.97261975785,1.15853560679,-0.0,9.97261975785,1.0
8.897291,-0.797656661469,0.426828907765,0,0.797656661469,-2.7370226727,-0.914633373783,0,2.7370226727,-10.0898907861,1.21951116504,-0.0,10.0898907861,1.0
8.995109,-0.829122629887,0.487804466018,0,0.829122629887,-2.65316374217,-0.54878002427,0,2.65316374217,-10.1984943937,1.09756004854,-0.0,10.1984943937,1.0
9.09324,-0.825933882909,0.365853349513,0,0.825933882909,-2.64379826573,-0.609755582522,0,2.64379826573,-10.3139694491,1.15853560679,-0.0,10.3139694491,1.0
9.191567,-0.817860076503,0.304877791261,0,0.817860076503,-2.61388015045,-0.670731140774,0,2.61388015045,-10.4231579368,1.21951116504,-0.0,10.4231579368,1.0
9.289531,-0.807625188395,0.426828907765,0,0.807625188395,-2.70441480442,-0.670731140774,0,2.70441480442,-10.5390926176,1.15853560679,-0.0,10.5390926176,1.0
9.387487,-0.760161206783,0.304877791261,0,0.760161206783,-2.68184729886,-0.670731140774,0,2.68184729886,-10.6533277078,1.15853560679,-0.0,10.6533277078,1.0
9.485556,-0.846667757253,0.365853349513,0,0.846667757253,-2.68971517771,-0.914633373783,0,2.68971517771,-10.769719027,1.2804867233,-0.0,10.769719027,1.0
9.583547,-0.793598000228,0.365853349513,0,0.793598000228,-2.6689918685,-0.853657815531,0,2.6689918685,-10.8875406145,1.03658449029,-0.0,10.8875406145,1.0
9.682003,-0.827234756973,0.54878002427,0,0.827234756973,-2.70914900927,-0.731706699026,0,2.70914900927,-11.0036340213,1.03658449029,-0.0,11.0036340213,1.0
9.779525,-0.704337073912,0.426828907765,0,0.704337073912,-2.6153860161,-0.853657815531,0,2.6153860161,-11.1212785095,1.34146228155,-0.0,11.1212785095,1.0
9.877598,-0.831425107489,0.304877791261,0,0.831425107489,-2.57879388273,-0.731706699026,0,2.57879388273,-11.2414192059,1.21951116504,-0.0,11.2414192059,1.0
9.975548,-0.750063208343,0.304877791261,0,0.750063208343,-2.59724996381,-0.853657815531,0,2.59724996381,-11.3629690936,1.15853560679,-0.0,11.3629690936,1.0
10.073849,-0.758351804036,0.54878002427,0,0.758351804036,-2.63211978806,-0.670731140774,0,2.63211978806,-11.4800075928,1.09756004854,-0.0,11.4800075928,1.0
10.171921,-0.800884570403,0.365853349513,0,0.800884570403,-2.60416161287,-0.792682257279,0,2.60416161287,-11.5961580319,1.09756004854,-0.0,11.5961580319,1.0
10.270031,-0.827735964195,0.304877791261,0,0.827735964195,-2.58052852314,-0.792682257279,0,2.58052852314,-11.7104729045,1.09756004854,-0.0,11.7104729045,1.0
10.368225,-0.862160539995,0.304877791261,0,0.862160539995,-2.66489965583,-0.792682257279,0,2.66489965583,-11.8301992411,0.975608932035,-0.0,11.8301992411,1.0
10.466877,-0.784452514207,0.426828907765,0,0.784452514207,-2.68879399304,-0.975608932035,0,2.68879399304,-11.9443453891,1.15853560679,-0.0,11.9443453891,1.0
10.564969,-0.790490077325,0.182926674757,0,0.790490077325,-2.76183550261,-0.670731140774,0,2.76183550261,-12.0633112446,1.15853560679,-0.0,12.0633112446,1.0
10.663145,-0.780255248951,0.54878002427,0,0.780255248951,-2.69440415182,-0.792682257279,0,2.69440415182,-12.18117882,1.21951116504,-0.0,12.18117882,1.0
10.761472,-0.845582693146,0.426828907765,0,0.845582693146,-2.66509593735,-0.853657815531,0,2.66509593735,-12.2932871134,1.2804867233,-0.0,12.2932871134,1.0
10.859608,-0.813942321458,0.609755582522,0,0.813942321458,-2.68112872544,-0.609755582522,0,2.68112872544,-12.4062165077,1.09756004854,-0.0,12.4062165077,1.0
10.957706,-0.756163957636,0.243902233009,0,0.756163957636,-2.76110401784,-0.792682257279,0,2.76110401784,-12.52693344,1.34146228155,-0.0,12.52693344,1.0
11.055988,-0.823636850017,0.609755582522,0,0.823636850017,-2.75550099771,-0.792682257279,0,2.75550099771,-12.6348434153,0.914633373783,-0.0,12.6348434153,1.0
11.154279,-0.78923730193,-1.64634007281,0,0.78923730193,-2.62516634403,0.853657815531,0,2.62516634403,-12.7489174993,1.03658449029,-0.0,12.7489174993,1.2
11.252687,-0.548754105701,2.98780235436,0,0.548754105701,-2.70224376651,-2.43902233009,0,2.70224376651,-12.8356599665,0.792682257279,-0.0,12.8356599665,1.2
11.350731,-0.546080265137,0.975608932035,0,0.546080265137,-2.80024619364,-1.34146228155,0,2.80024619364,-12.8901332489,0.54878002427,-0.0,12.8901332489,1.2
11.448837,-0.659796105699,-3.59755793688,0,0.659796105699,-2.87036920596,-0.792682257279,0,2.87036920596,-12.9106953273,0.0,-0.0,12.9106953273,1.2
11.546869,-0.777594503639,1.03658449029,0,0.777594503639,-2.73201931897,2.49999788834,0,2.73201931897,-12.8533161808,-1.70731563106,-0.0,12.8533161808,1.2
11.64482,-0.950735918986,-2.74390012135,0,0.950735918986,-2.61433664193,3.47560682038,0,2.61433664193,-12.7525908664,-1.76829118931,-0.0,12.7525908664,1.2
11.742825,-0.795028732466,3.10975347086,0,0.795028732466,-2.41506155758,5.54877580095,0,2.41506155758,-12.5816547933,-1.09756004854,-0.0,12.5816547933,1.2
11.841021,-0.687478376234,-3.41463126212,0,0.687478376234,-2.48942907706,0.54878002427,0,2.48942907706,-12.4544297933,-1.21951116504,-0.0,12.4544297933,1.2
11.939392,-0.712041798527,1.4024378398,0,0.712041798527,-2.43213206007,-8.90243150482,0,2.43213206007,-12.1471476561,-4.75609354367,-0.0,12.1471476561,1.2
12.038137,-0.604991394855,3.96341128639,0,0.604991394855,-2.27233321036,-6.21950694172,0,2.27233321036,-11.8835542941,-3.65853349513,-0.0,11.8835542941,1.2
12.136648,-0.341027686418,2.6829245631,0,0.341027686418,-2.47124406912,-7.07316475726,0,2.47124406912,-11.5592441464,-4.51219131066,-0.0,11.5592441464,1.2
12.23497,-0.479158738414,-2.13414453883,0,0.479158738414,-2.46857051543,-3.47560682038,0,2.46857051543,-11.1903778583,-1.52438895631,-0.0,11.1903778583,1.2
12.333275,-0.355503213843,-1.46341339805,0,0.355503213843,-2.54493130393,-8.84145594657,0,2.54493130393,-10.858043847,-5.06097133493,-0.0,10.858043847,1.2
12.431282,-0.0839131385246,6.76828696599,0,0.0839131385246,-2.6201334037,-2.6829245631,0,2.6201334037,-10.4322705135,-4.87804466018,-0.0,10.4322705135,1.2
12.529496,-0.160165415752,0.914633373783,0,0.160165415752,-2.75846632247,-3.47560682038,0,2.75846632247,-9.8728067102,-6.70731140774,-0.0,9.8728067102,1.2
12.627469,-0.321282211384,-5.42682468445,0,0.321282211384,-2.65162506843,-4.2073135194,0,2.65162506843,-9.42696621087,-5.30487356794,-0.0,9.42696621087,1.2
12.725673,-0.154234602058,2.01219342232,0,0.154234602058,-2.5874076923,-11.0365760436,0,2.5874076923,-9.00768636257,-4.51219131066,-0.0,9.00768636257,1.2
12.823558,-0.0439435656441,2.37804677184,0,0.0439435656441,-2.47098426476,2.98780235436,0,2.47098426476,-8.6337406719,-4.2073135194,-0.0,8.6337406719,1.2
12.921747,-0.0832362893402,1.89024230582,0,0.0832362893402,-2.53145284179,-6.09755582522,0,2.53145284179,-8.13042919298,-4.32926463591,-0.0,8.13042919298,1.2
13.020084,0.0715888461124,1.89024230582,0,-0.0715888461124,-2.68654018886,-11.8902338592,0,2.68654018886,-7.55818928248,-5.54877580095,-0.0,7.55818928248,1.2
13.118352,0.358104823914,-2.01219342232,0,-0.358104823914,-3.00149570323,5.18292245144,0,3.00149570323,-7.06076773868,-4.63414242717,-0.0,7.06076773868,1.2
13.216669,0.237349942331,1.82926674757,0,-0.237349942331,-2.98315941293,-7.49999366502,0,2.98315941293,-6.5711013222,-5.42682468445,-0.0,6.5711013222,1.2
13.315185,0.280888234994,-0.243902233009,0,-0.280888234994,-2.93589688481,7.68292033978,0,2.93589688481,-6.11970630926,-5.67072691745,-0.0,6.11970630926,1.2
13.413463,0.232870999877,0.792682257279,0,-0.232870999877,-3.06839262542,-6.09755582522,0,3.06839262542,-5.68340724007,-3.41463126212,-0.0,5.68340724007,1.2
13.511558,0.270858237186,2.74390012135,0,-0.270858237186,-3.12744376833,4.75609354367,0,3.12744376833,-5.28180226964,-3.84146016989,-0.0,5.28180226964,1.2
13.609622,0.353053209311,4.14633796115,0,-0.353053209311,-3.29550882349,-5.91462915046,0,3.29550882349,-4.9110106454,-2.98780235436,-0.0,4.9110106454,1.2
13.707644,0.310538837352,-1.64634007281,0,-0.310538837352,-3.32603408328,-5.91462915046,0,3.32603408328,-4.57453528904,-2.13414453883,-0.0,4.57453528904,1.2
13.805726,0.170113926275,2.25609565533,0,-0.170113926275,-3.29495448786,4.26828907765,0,3.29495448786,-4.22280491226,-1.82926674757,-0.0,4.22280491226,1.2
13.903761,0.21909397409,-0.853657815531,0,-0.21909397409,-3.28983292086,0.0,0,3.28983292086,-3.9445889001,1.58536451456,-0.0,3.9445889001,1.2
14.00191,0.282365029735,-2.13414453883,0,-0.282365029735,-3.23336153385,1.64634007281,0,3.23336153385,-3.61958109841,-0.914633373783,-0.0,3.61958109841,1.2
14.100129,0.252918029515,-1.52438895631,0,-0.252918029515,-3.40236816081,3.41463126212,0,3.40236816081,-3.38769967264,-1.21951116504,-0.0,3.38769967264,1.2
14.198437,0.301649470295,3.10975347086,0,-0.301649470295,-3.46487080509,0.54878002427,0,3.46487080509,-3.1427474038,-3.10975347086,-0.0,3.1427474038,1.2
14.296612,0.287425768957,6.76828696599,0,-0.287425768957,-3.35134321244,-0.304877791261,0,3.35134321244,-2.94710194132,-4.0853624029,-0.0,2.94710194132,1.2
14.394553,0.340183176366,6.03658026697,0,-0.340183176366,-3.3129661037,0.731706699026,0,3.3129661037,-2.77702783068,-2.62194900484,-0.0,2.77702783068,1.2
14.493038,0.35590100106,3.71950905338,0,-0.35590100106,-3.29202415371,2.43902233009,0,3.29202415371,-2.66401895818,-0.121951116504,-0.0,2.66401895818,1.2
14.59128,0.291385030749,0.54878002427,0,-0.291385030749,-3.25842917251,5.4878002427,0,3.25842917251,-2.5857955146,-0.731706699026,-0.0,2.5857955146,1.2
14.689092,0.136232507662,5.06097133493,0,-0.136232507662,-3.40860402284,3.90243572814,0,3.40860402284,-2.52132957495,-0.914633373783,-0.0,2.52132957495,1.2
14.78719,0.162127478677,-0.243902233009,0,-0.162127478677,-3.53173997449,7.13414031551,0,3.53173997449,-2.55908038424,3.96341128639,-0.0,2.55908038424,1.2
14.885439,0.215312565612,-0.182926674757,0,-0.215312565612,-3.54197927704,8.10974924754,0,3.54197927704,-2.56090120897,1.4024378398,-0.0,2.56090120897,1.2
14.98371,0.140035716706,2.86585123785,0,-0.140035716706,-3.50841379403,1.82926674757,0,3.50841379403,-2.5755588717,-0.609755582522,-0.0,2.5755588717,1.2
15.081965,0.302581355883,-0.304877791261,0,-0.302581355883,-3.61644797428,3.96341128639,0,3.61644797428,-2.67239516459,3.04877791261,-0.0,2.67239516459,1.2
15.180343,0.337149714646,0.304877791261,0,-0.337149714646,-3.58696845973,0.243902233009,0,3.58696845973,-2.77498693225,0.731706699026,-0.0,2.77498693225,1.2
15.27846,0.415275367956,2.62194900484,0,-0.415275367956,-3.73232029254,-0.365853349513,0,3.73232029254,-2.92647802916,1.03658449029,-0.0,2.92647802916,1.2
15.376349,0.522843952461,5.67072691745,0,-0.522843952461,-3.91535184426,-4.87804466018,0,3.91535184426,-3.09198146358,1.64634007281,-0.0,3.09198146358,1.2
15.474541,0.3871395192,1.09756004854,0,-0.3871395192,-3.82395362969,0.121951116504,0,3.82395362969,-3.25256939713,0.487804466018,-0.0,3.25256939713,1.2
15.572906,0.394198757432,2.86585123785,0,-0.394198757432,-3.97498225929,-2.62194900484,0,3.97498225929,-3.42036709098,-0.121951116504,-0.0,3.42036709098,1.2
15.670903,0.440687522292,2.8048756796,0,-0.440687522292,-4.1951815655,-3.23170458737,0,4.1951815655,-3.62371166697,1.15853560679,-0.0,3.62371166697,1.2
15.768857,0.560333878571,4.57316686892,0,-0.560333878571,-4.4779364362,-0.304877791261,0,4.4779364362,-3.83585166349,1.52438895631,-0.0,3.83585166349,1.2
15.867143,0.652308426452,2.98780235436,0,-0.652308426452,-4.62586498668,-0.243902233009,0,4.62586498668,-4.04779983417,3.23170458737,-0.0,4.04779983417,1.2
15.965291,0.700058184417,3.10975347086,0,-0.700058184417,-4.72276752347,-0.54878002427,0,4.72276752347,-4.22559973147,3.90243572814,-0.0,4.22559973147,1.2
16.06345,0.712422561924,3.78048461164,0,-0.712422561924,-4.73112856013,-0.731706699026,0,4.73112856013,-4.39325038611,3.59755793688,-0.0,4.39325038611,1.2
16.161473,0.704568395294,0.182926674757,0,-0.704568395294,-4.64080425342,-0.304877791261,0,4.64080425342,-4.55806044339,2.8048756796,-0.0,4.55806044339,1.2
16.259628,0.67302844131,0.121951116504,0,-0.67302844131,-4.72678217517,-0.670731140774,0,4.72678217517,-4.74530418569,2.31707121358,-0.0,4.74530418569,1.2
